Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
3887,,Burkina Faso,2020-04-22,609.0,39.0
3888,,Burkina Faso,2020-04-23,616.0,41.0
3889,,Burkina Faso,2020-04-24,629.0,41.0
3890,,Burkina Faso,2020-04-25,629.0,41.0
3891,,Burkina Faso,2020-04-26,632.0,42.0
3892,,Burkina Faso,2020-04-27,635.0,42.0
3893,,Burkina Faso,2020-04-28,638.0,42.0
3894,,Burkina Faso,2020-04-29,641.0,43.0
3895,,Burkina Faso,2020-04-30,645.0,43.0
3896,,Burkina Faso,2020-05-01,649.0,44.0
3897,,Burkina Faso,2020-05-02,652.0,44.0
3898,,Burkina Faso,2020-05-03,662.0,45.0
3899,,Burkina Faso,2020-05-04,672.0,46.0
3900,,Burkina Faso,2020-05-05,688.0,48.0
3901,,Burkina Faso,2020-05-06,729.0,48.0
3902,,Burkina Faso,2020-05-07,736.0,48.0
3903,,Burkina Faso,2020-05-08,744.0,48.0
3904,,Burkina Faso,2020-05-09,748.0,48.0
3905,,Burkina Faso,2020-05-10,751.0,49.0
3906,,Burkina Faso,2020-05-11,760.0,50.0
3907,,Burkina Faso,2020-05-12,766.0,51.0
3908,,Burkina Faso,2020-05-13,773.0,51.0
3909,,Burkina Faso,2020-05-14,773.0,51.0
3910,,Burkina Faso,2020-05-15,780.0,51.0
3911,,Burma,2020-01-22,0.0,0.0
3912,,Burma,2020-01-23,0.0,0.0
3913,,Burma,2020-01-24,0.0,0.0
3914,,Burma,2020-01-25,0.0,0.0
3915,,Burma,2020-01-26,0.0,0.0
3916,,Burma,2020-01-27,0.0,0.0
3917,,Burma,2020-01-28,0.0,0.0
3918,,Burma,2020-01-29,0.0,0.0
3919,,Burma,2020-01-30,0.0,0.0
3920,,Burma,2020-01-31,0.0,0.0
3921,,Burma,2020-02-01,0.0,0.0
3922,,Burma,2020-02-02,0.0,0.0
3923,,Burma,2020-02-03,0.0,0.0
3924,,Burma,2020-02-04,0.0,0.0
3925,,Burma,2020-02-05,0.0,0.0
3926,,Burma,2020-02-06,0.0,0.0
3927,,Burma,2020-02-07,0.0,0.0
3928,,Burma,2020-02-08,0.0,0.0
3929,,Burma,2020-02-09,0.0,0.0
3930,,Burma,2020-02-10,0.0,0.0
3931,,Burma,2020-02-11,0.0,0.0
3932,,Burma,2020-02-12,0.0,0.0
3933,,Burma,2020-02-13,0.0,0.0
3934,,Burma,2020-02-14,0.0,0.0
3935,,Burma,2020-02-15,0.0,0.0
3936,,Burma,2020-02-16,0.0,0.0
3937,,Burma,2020-02-17,0.0,0.0
3938,,Burma,2020-02-18,0.0,0.0
3939,,Burma,2020-02-19,0.0,0.0
3940,,Burma,2020-02-20,0.0,0.0
3941,,Burma,2020-02-21,0.0,0.0
3942,,Burma,2020-02-22,0.0,0.0
3943,,Burma,2020-02-23,0.0,0.0
3944,,Burma,2020-02-24,0.0,0.0
3945,,Burma,2020-02-25,0.0,0.0
3946,,Burma,2020-02-26,0.0,0.0
3947,,Burma,2020-02-27,0.0,0.0
3948,,Burma,2020-02-28,0.0,0.0
3949,,Burma,2020-02-29,0.0,0.0
3950,,Burma,2020-03-01,0.0,0.0
3951,,Burma,2020-03-02,0.0,0.0
3952,,Burma,2020-03-03,0.0,0.0
3953,,Burma,2020-03-04,0.0,0.0
3954,,Burma,2020-03-05,0.0,0.0
3955,,Burma,2020-03-06,0.0,0.0
3956,,Burma,2020-03-07,0.0,0.0
3957,,Burma,2020-03-08,0.0,0.0
3958,,Burma,2020-03-09,0.0,0.0
3959,,Burma,2020-03-10,0.0,0.0
3960,,Burma,2020-03-11,0.0,0.0
3961,,Burma,2020-03-12,0.0,0.0
3962,,Burma,2020-03-13,0.0,0.0
3963,,Burma,2020-03-14,0.0,0.0
3964,,Burma,2020-03-15,0.0,0.0
3965,,Burma,2020-03-16,0.0,0.0
3966,,Burma,2020-03-17,0.0,0.0
3967,,Burma,2020-03-18,0.0,0.0
3968,,Burma,2020-03-19,0.0,0.0
3969,,Burma,2020-03-20,0.0,0.0
3970,,Burma,2020-03-21,0.0,0.0
3971,,Burma,2020-03-22,0.0,0.0
3972,,Burma,2020-03-23,0.0,0.0
3973,,Burma,2020-03-24,0.0,0.0
3974,,Burma,2020-03-25,0.0,0.0
3975,,Burma,2020-03-26,0.0,0.0
3976,,Burma,2020-03-27,8.0,0.0
3977,,Burma,2020-03-28,8.0,0.0
3978,,Burma,2020-03-29,10.0,0.0
3979,,Burma,2020-03-30,14.0,0.0
3980,,Burma,2020-03-31,15.0,1.0
3981,,Burma,2020-04-01,15.0,1.0
3982,,Burma,2020-04-02,20.0,1.0
3983,,Burma,2020-04-03,20.0,1.0
3984,,Burma,2020-04-04,21.0,1.0
3985,,Burma,2020-04-05,21.0,1.0
3986,,Burma,2020-04-06,22.0,1.0
3987,,Burma,2020-04-07,22.0,1.0
3988,,Burma,2020-04-08,22.0,3.0
3989,,Burma,2020-04-09,23.0,3.0
3990,,Burma,2020-04-10,27.0,3.0
3991,,Burma,2020-04-11,38.0,3.0
3992,,Burma,2020-04-12,41.0,4.0
3993,,Burma,2020-04-13,62.0,4.0
3994,,Burma,2020-04-14,63.0,4.0
3995,,Burma,2020-04-15,74.0,4.0
3996,,Burma,2020-04-16,85.0,4.0
3997,,Burma,2020-04-17,88.0,4.0
3998,,Burma,2020-04-18,98.0,5.0
3999,,Burma,2020-04-19,111.0,5.0
4000,,Burma,2020-04-20,119.0,5.0
4001,,Burma,2020-04-21,121.0,5.0
4002,,Burma,2020-04-22,123.0,5.0
4003,,Burma,2020-04-23,139.0,5.0
4004,,Burma,2020-04-24,144.0,5.0
4005,,Burma,2020-04-25,146.0,5.0
4006,,Burma,2020-04-26,146.0,5.0
4007,,Burma,2020-04-27,146.0,5.0
4008,,Burma,2020-04-28,150.0,5.0
4009,,Burma,2020-04-29,150.0,6.0
4010,,Burma,2020-04-30,151.0,6.0
4011,,Burma,2020-05-01,151.0,6.0
4012,,Burma,2020-05-02,151.0,6.0
4013,,Burma,2020-05-03,155.0,6.0
4014,,Burma,2020-05-04,161.0,6.0
4015,,Burma,2020-05-05,161.0,6.0
4016,,Burma,2020-05-06,161.0,6.0
4017,,Burma,2020-05-07,176.0,6.0
4018,,Burma,2020-05-08,177.0,6.0
4019,,Burma,2020-05-09,178.0,6.0
4020,,Burma,2020-05-10,180.0,6.0
4021,,Burma,2020-05-11,180.0,6.0
4022,,Burma,2020-05-12,180.0,6.0
4023,,Burma,2020-05-13,181.0,6.0
4024,,Burma,2020-05-14,181.0,6.0
4025,,Burma,2020-05-15,182.0,6.0
4026,,Burundi,2020-01-22,0.0,0.0
4027,,Burundi,2020-01-23,0.0,0.0
4028,,Burundi,2020-01-24,0.0,0.0
4029,,Burundi,2020-01-25,0.0,0.0
4030,,Burundi,2020-01-26,0.0,0.0
4031,,Burundi,2020-01-27,0.0,0.0
4032,,Burundi,2020-01-28,0.0,0.0
4033,,Burundi,2020-01-29,0.0,0.0
4034,,Burundi,2020-01-30,0.0,0.0
4035,,Burundi,2020-01-31,0.0,0.0
4036,,Burundi,2020-02-01,0.0,0.0
4037,,Burundi,2020-02-02,0.0,0.0
4038,,Burundi,2020-02-03,0.0,0.0
4039,,Burundi,2020-02-04,0.0,0.0
4040,,Burundi,2020-02-05,0.0,0.0
4041,,Burundi,2020-02-06,0.0,0.0
4042,,Burundi,2020-02-07,0.0,0.0
4043,,Burundi,2020-02-08,0.0,0.0
4044,,Burundi,2020-02-09,0.0,0.0
4045,,Burundi,2020-02-10,0.0,0.0
4046,,Burundi,2020-02-11,0.0,0.0
4047,,Burundi,2020-02-12,0.0,0.0
4048,,Burundi,2020-02-13,0.0,0.0
4049,,Burundi,2020-02-14,0.0,0.0
4050,,Burundi,2020-02-15,0.0,0.0
4051,,Burundi,2020-02-16,0.0,0.0
4052,,Burundi,2020-02-17,0.0,0.0
4053,,Burundi,2020-02-18,0.0,0.0
4054,,Burundi,2020-02-19,0.0,0.0
4055,,Burundi,2020-02-20,0.0,0.0
4056,,Burundi,2020-02-21,0.0,0.0
4057,,Burundi,2020-02-22,0.0,0.0
4058,,Burundi,2020-02-23,0.0,0.0
4059,,Burundi,2020-02-24,0.0,0.0
4060,,Burundi,2020-02-25,0.0,0.0
4061,,Burundi,2020-02-26,0.0,0.0
4062,,Burundi,2020-02-27,0.0,0.0
4063,,Burundi,2020-02-28,0.0,0.0
4064,,Burundi,2020-02-29,0.0,0.0
4065,,Burundi,2020-03-01,0.0,0.0
4066,,Burundi,2020-03-02,0.0,0.0
4067,,Burundi,2020-03-03,0.0,0.0
4068,,Burundi,2020-03-04,0.0,0.0
4069,,Burundi,2020-03-05,0.0,0.0
4070,,Burundi,2020-03-06,0.0,0.0
4071,,Burundi,2020-03-07,0.0,0.0
4072,,Burundi,2020-03-08,0.0,0.0
4073,,Burundi,2020-03-09,0.0,0.0
4074,,Burundi,2020-03-10,0.0,0.0
4075,,Burundi,2020-03-11,0.0,0.0
4076,,Burundi,2020-03-12,0.0,0.0
4077,,Burundi,2020-03-13,0.0,0.0
4078,,Burundi,2020-03-14,0.0,0.0
4079,,Burundi,2020-03-15,0.0,0.0
4080,,Burundi,2020-03-16,0.0,0.0
4081,,Burundi,2020-03-17,0.0,0.0
4082,,Burundi,2020-03-18,0.0,0.0
4083,,Burundi,2020-03-19,0.0,0.0
4084,,Burundi,2020-03-20,0.0,0.0
4085,,Burundi,2020-03-21,0.0,0.0
4086,,Burundi,2020-03-22,0.0,0.0
4087,,Burundi,2020-03-23,0.0,0.0
4088,,Burundi,2020-03-24,0.0,0.0
4089,,Burundi,2020-03-25,0.0,0.0
4090,,Burundi,2020-03-26,0.0,0.0
4091,,Burundi,2020-03-27,0.0,0.0
4092,,Burundi,2020-03-28,0.0,0.0
4093,,Burundi,2020-03-29,0.0,0.0
4094,,Burundi,2020-03-30,0.0,0.0
4095,,Burundi,2020-03-31,2.0,0.0
4096,,Burundi,2020-04-01,2.0,0.0
4097,,Burundi,2020-04-02,3.0,0.0
4098,,Burundi,2020-04-03,3.0,0.0
4099,,Burundi,2020-04-04,3.0,0.0
4100,,Burundi,2020-04-05,3.0,0.0
4101,,Burundi,2020-04-06,3.0,0.0
4102,,Burundi,2020-04-07,3.0,0.0
4103,,Burundi,2020-04-08,3.0,0.0
4104,,Burundi,2020-04-09,3.0,0.0
4105,,Burundi,2020-04-10,3.0,0.0
4106,,Burundi,2020-04-11,5.0,0.0
4107,,Burundi,2020-04-12,5.0,0.0
4108,,Burundi,2020-04-13,5.0,1.0
4109,,Burundi,2020-04-14,5.0,1.0
4110,,Burundi,2020-04-15,5.0,1.0
4111,,Burundi,2020-04-16,5.0,1.0
4112,,Burundi,2020-04-17,5.0,1.0
4113,,Burundi,2020-04-18,5.0,1.0
4114,,Burundi,2020-04-19,5.0,1.0
4115,,Burundi,2020-04-20,5.0,1.0
4116,,Burundi,2020-04-21,5.0,1.0
4117,,Burundi,2020-04-22,11.0,1.0
4118,,Burundi,2020-04-23,11.0,1.0
4119,,Burundi,2020-04-24,11.0,1.0
4120,,Burundi,2020-04-25,11.0,1.0
4121,,Burundi,2020-04-26,11.0,1.0
4122,,Burundi,2020-04-27,11.0,1.0
4123,,Burundi,2020-04-28,11.0,1.0
4124,,Burundi,2020-04-29,11.0,1.0
4125,,Burundi,2020-04-30,11.0,1.0
4126,,Burundi,2020-05-01,11.0,1.0
4127,,Burundi,2020-05-02,15.0,1.0
4128,,Burundi,2020-05-03,15.0,1.0
4129,,Burundi,2020-05-04,15.0,1.0
4130,,Burundi,2020-05-05,15.0,1.0
4131,,Burundi,2020-05-06,15.0,1.0
4132,,Burundi,2020-05-07,15.0,1.0
4133,,Burundi,2020-05-08,15.0,1.0
4134,,Burundi,2020-05-09,15.0,1.0
4135,,Burundi,2020-05-10,15.0,1.0
4136,,Burundi,2020-05-11,15.0,1.0
4137,,Burundi,2020-05-12,15.0,1.0
4138,,Burundi,2020-05-13,15.0,1.0
4139,,Burundi,2020-05-14,15.0,1.0
4140,,Burundi,2020-05-15,15.0,1.0
4141,,Cabo Verde,2020-01-22,0.0,0.0
4142,,Cabo Verde,2020-01-23,0.0,0.0
4143,,Cabo Verde,2020-01-24,0.0,0.0
4144,,Cabo Verde,2020-01-25,0.0,0.0
4145,,Cabo Verde,2020-01-26,0.0,0.0
4146,,Cabo Verde,2020-01-27,0.0,0.0
4147,,Cabo Verde,2020-01-28,0.0,0.0
4148,,Cabo Verde,2020-01-29,0.0,0.0
4149,,Cabo Verde,2020-01-30,0.0,0.0
4150,,Cabo Verde,2020-01-31,0.0,0.0
4151,,Cabo Verde,2020-02-01,0.0,0.0
4152,,Cabo Verde,2020-02-02,0.0,0.0
4153,,Cabo Verde,2020-02-03,0.0,0.0
4154,,Cabo Verde,2020-02-04,0.0,0.0
4155,,Cabo Verde,2020-02-05,0.0,0.0
4156,,Cabo Verde,2020-02-06,0.0,0.0
4157,,Cabo Verde,2020-02-07,0.0,0.0
4158,,Cabo Verde,2020-02-08,0.0,0.0
4159,,Cabo Verde,2020-02-09,0.0,0.0
4160,,Cabo Verde,2020-02-10,0.0,0.0
4161,,Cabo Verde,2020-02-11,0.0,0.0
4162,,Cabo Verde,2020-02-12,0.0,0.0
4163,,Cabo Verde,2020-02-13,0.0,0.0
4164,,Cabo Verde,2020-02-14,0.0,0.0
4165,,Cabo Verde,2020-02-15,0.0,0.0
4166,,Cabo Verde,2020-02-16,0.0,0.0
4167,,Cabo Verde,2020-02-17,0.0,0.0
4168,,Cabo Verde,2020-02-18,0.0,0.0
4169,,Cabo Verde,2020-02-19,0.0,0.0
4170,,Cabo Verde,2020-02-20,0.0,0.0
4171,,Cabo Verde,2020-02-21,0.0,0.0
4172,,Cabo Verde,2020-02-22,0.0,0.0
4173,,Cabo Verde,2020-02-23,0.0,0.0
4174,,Cabo Verde,2020-02-24,0.0,0.0
4175,,Cabo Verde,2020-02-25,0.0,0.0
4176,,Cabo Verde,2020-02-26,0.0,0.0
4177,,Cabo Verde,2020-02-27,0.0,0.0
4178,,Cabo Verde,2020-02-28,0.0,0.0
4179,,Cabo Verde,2020-02-29,0.0,0.0
4180,,Cabo Verde,2020-03-01,0.0,0.0
4181,,Cabo Verde,2020-03-02,0.0,0.0
4182,,Cabo Verde,2020-03-03,0.0,0.0
4183,,Cabo Verde,2020-03-04,0.0,0.0
4184,,Cabo Verde,2020-03-05,0.0,0.0
4185,,Cabo Verde,2020-03-06,0.0,0.0
4186,,Cabo Verde,2020-03-07,0.0,0.0
4187,,Cabo Verde,2020-03-08,0.0,0.0
4188,,Cabo Verde,2020-03-09,0.0,0.0
4189,,Cabo Verde,2020-03-10,0.0,0.0
4190,,Cabo Verde,2020-03-11,0.0,0.0
4191,,Cabo Verde,2020-03-12,0.0,0.0
4192,,Cabo Verde,2020-03-13,0.0,0.0
4193,,Cabo Verde,2020-03-14,0.0,0.0
4194,,Cabo Verde,2020-03-15,0.0,0.0
4195,,Cabo Verde,2020-03-16,0.0,0.0
4196,,Cabo Verde,2020-03-17,0.0,0.0
4197,,Cabo Verde,2020-03-18,0.0,0.0
4198,,Cabo Verde,2020-03-19,0.0,0.0
4199,,Cabo Verde,2020-03-20,1.0,0.0
4200,,Cabo Verde,2020-03-21,3.0,0.0
4201,,Cabo Verde,2020-03-22,3.0,0.0
4202,,Cabo Verde,2020-03-23,3.0,0.0
4203,,Cabo Verde,2020-03-24,3.0,1.0
4204,,Cabo Verde,2020-03-25,4.0,1.0
4205,,Cabo Verde,2020-03-26,4.0,1.0
4206,,Cabo Verde,2020-03-27,5.0,1.0
4207,,Cabo Verde,2020-03-28,5.0,1.0
4208,,Cabo Verde,2020-03-29,6.0,1.0
4209,,Cabo Verde,2020-03-30,6.0,1.0
4210,,Cabo Verde,2020-03-31,6.0,1.0
4211,,Cabo Verde,2020-04-01,6.0,1.0
4212,,Cabo Verde,2020-04-02,6.0,1.0
4213,,Cabo Verde,2020-04-03,6.0,1.0
4214,,Cabo Verde,2020-04-04,7.0,1.0
4215,,Cabo Verde,2020-04-05,7.0,1.0
4216,,Cabo Verde,2020-04-06,7.0,1.0
4217,,Cabo Verde,2020-04-07,7.0,1.0
4218,,Cabo Verde,2020-04-08,7.0,1.0
4219,,Cabo Verde,2020-04-09,7.0,1.0
4220,,Cabo Verde,2020-04-10,7.0,1.0
4221,,Cabo Verde,2020-04-11,8.0,1.0
4222,,Cabo Verde,2020-04-12,8.0,1.0
4223,,Cabo Verde,2020-04-13,10.0,1.0
4224,,Cabo Verde,2020-04-14,11.0,1.0
4225,,Cabo Verde,2020-04-15,56.0,1.0
4226,,Cabo Verde,2020-04-16,56.0,1.0
4227,,Cabo Verde,2020-04-17,56.0,1.0
4228,,Cabo Verde,2020-04-18,58.0,1.0
4229,,Cabo Verde,2020-04-19,61.0,1.0
4230,,Cabo Verde,2020-04-20,67.0,1.0
4231,,Cabo Verde,2020-04-21,68.0,1.0
4232,,Cabo Verde,2020-04-22,73.0,1.0
4233,,Cabo Verde,2020-04-23,82.0,1.0
4234,,Cabo Verde,2020-04-24,88.0,1.0
4235,,Cabo Verde,2020-04-25,90.0,1.0
4236,,Cabo Verde,2020-04-26,106.0,1.0
4237,,Cabo Verde,2020-04-27,109.0,1.0
4238,,Cabo Verde,2020-04-28,114.0,1.0
4239,,Cabo Verde,2020-04-29,114.0,1.0
4240,,Cabo Verde,2020-04-30,121.0,1.0
4241,,Cabo Verde,2020-05-01,122.0,1.0
4242,,Cabo Verde,2020-05-02,152.0,2.0
4243,,Cabo Verde,2020-05-03,165.0,2.0
4244,,Cabo Verde,2020-05-04,175.0,2.0
4245,,Cabo Verde,2020-05-05,186.0,2.0
4246,,Cabo Verde,2020-05-06,191.0,2.0
4247,,Cabo Verde,2020-05-07,218.0,2.0
4248,,Cabo Verde,2020-05-08,230.0,2.0
4249,,Cabo Verde,2020-05-09,236.0,2.0
4250,,Cabo Verde,2020-05-10,246.0,2.0
4251,,Cabo Verde,2020-05-11,260.0,2.0
4252,,Cabo Verde,2020-05-12,267.0,2.0
4253,,Cabo Verde,2020-05-13,289.0,2.0
4254,,Cabo Verde,2020-05-14,315.0,2.0
4255,,Cabo Verde,2020-05-15,326.0,2.0
4256,,Cambodia,2020-01-22,0.0,0.0
4257,,Cambodia,2020-01-23,0.0,0.0
4258,,Cambodia,2020-01-24,0.0,0.0
4259,,Cambodia,2020-01-25,0.0,0.0
4260,,Cambodia,2020-01-26,0.0,0.0
4261,,Cambodia,2020-01-27,1.0,0.0
4262,,Cambodia,2020-01-28,1.0,0.0
4263,,Cambodia,2020-01-29,1.0,0.0
4264,,Cambodia,2020-01-30,1.0,0.0
4265,,Cambodia,2020-01-31,1.0,0.0
4266,,Cambodia,2020-02-01,1.0,0.0
4267,,Cambodia,2020-02-02,1.0,0.0
4268,,Cambodia,2020-02-03,1.0,0.0
4269,,Cambodia,2020-02-04,1.0,0.0
4270,,Cambodia,2020-02-05,1.0,0.0
4271,,Cambodia,2020-02-06,1.0,0.0
4272,,Cambodia,2020-02-07,1.0,0.0
4273,,Cambodia,2020-02-08,1.0,0.0
4274,,Cambodia,2020-02-09,1.0,0.0
4275,,Cambodia,2020-02-10,1.0,0.0
4276,,Cambodia,2020-02-11,1.0,0.0
4277,,Cambodia,2020-02-12,1.0,0.0
4278,,Cambodia,2020-02-13,1.0,0.0
4279,,Cambodia,2020-02-14,1.0,0.0
4280,,Cambodia,2020-02-15,1.0,0.0
4281,,Cambodia,2020-02-16,1.0,0.0
4282,,Cambodia,2020-02-17,1.0,0.0
4283,,Cambodia,2020-02-18,1.0,0.0
4284,,Cambodia,2020-02-19,1.0,0.0
4285,,Cambodia,2020-02-20,1.0,0.0
4286,,Cambodia,2020-02-21,1.0,0.0
4287,,Cambodia,2020-02-22,1.0,0.0
4288,,Cambodia,2020-02-23,1.0,0.0
4289,,Cambodia,2020-02-24,1.0,0.0
4290,,Cambodia,2020-02-25,1.0,0.0
4291,,Cambodia,2020-02-26,1.0,0.0
4292,,Cambodia,2020-02-27,1.0,0.0
4293,,Cambodia,2020-02-28,1.0,0.0
4294,,Cambodia,2020-02-29,1.0,0.0
4295,,Cambodia,2020-03-01,1.0,0.0
4296,,Cambodia,2020-03-02,1.0,0.0
4297,,Cambodia,2020-03-03,1.0,0.0
4298,,Cambodia,2020-03-04,1.0,0.0
4299,,Cambodia,2020-03-05,1.0,0.0
4300,,Cambodia,2020-03-06,1.0,0.0
4301,,Cambodia,2020-03-07,1.0,0.0
4302,,Cambodia,2020-03-08,2.0,0.0
4303,,Cambodia,2020-03-09,2.0,0.0
4304,,Cambodia,2020-03-10,2.0,0.0
4305,,Cambodia,2020-03-11,3.0,0.0
4306,,Cambodia,2020-03-12,3.0,0.0
4307,,Cambodia,2020-03-13,5.0,0.0
4308,,Cambodia,2020-03-14,7.0,0.0
4309,,Cambodia,2020-03-15,7.0,0.0
4310,,Cambodia,2020-03-16,7.0,0.0
4311,,Cambodia,2020-03-17,33.0,0.0
4312,,Cambodia,2020-03-18,35.0,0.0
4313,,Cambodia,2020-03-19,37.0,0.0
4314,,Cambodia,2020-03-20,51.0,0.0
4315,,Cambodia,2020-03-21,53.0,0.0
4316,,Cambodia,2020-03-22,84.0,0.0
4317,,Cambodia,2020-03-23,87.0,0.0
4318,,Cambodia,2020-03-24,91.0,0.0
4319,,Cambodia,2020-03-25,96.0,0.0
4320,,Cambodia,2020-03-26,96.0,0.0
4321,,Cambodia,2020-03-27,99.0,0.0
4322,,Cambodia,2020-03-28,99.0,0.0
4323,,Cambodia,2020-03-29,103.0,0.0
4324,,Cambodia,2020-03-30,107.0,0.0
4325,,Cambodia,2020-03-31,109.0,0.0
4326,,Cambodia,2020-04-01,109.0,0.0
4327,,Cambodia,2020-04-02,110.0,0.0
4328,,Cambodia,2020-04-03,114.0,0.0
4329,,Cambodia,2020-04-04,114.0,0.0
4330,,Cambodia,2020-04-05,114.0,0.0
4331,,Cambodia,2020-04-06,114.0,0.0
4332,,Cambodia,2020-04-07,115.0,0.0
4333,,Cambodia,2020-04-08,117.0,0.0
4334,,Cambodia,2020-04-09,119.0,0.0
4335,,Cambodia,2020-04-10,119.0,0.0
4336,,Cambodia,2020-04-11,120.0,0.0
4337,,Cambodia,2020-04-12,122.0,0.0
4338,,Cambodia,2020-04-13,122.0,0.0
4339,,Cambodia,2020-04-14,122.0,0.0
4340,,Cambodia,2020-04-15,122.0,0.0
4341,,Cambodia,2020-04-16,122.0,0.0
4342,,Cambodia,2020-04-17,122.0,0.0
4343,,Cambodia,2020-04-18,122.0,0.0
4344,,Cambodia,2020-04-19,122.0,0.0
4345,,Cambodia,2020-04-20,122.0,0.0
4346,,Cambodia,2020-04-21,122.0,0.0
4347,,Cambodia,2020-04-22,122.0,0.0
4348,,Cambodia,2020-04-23,122.0,0.0
4349,,Cambodia,2020-04-24,122.0,0.0
4350,,Cambodia,2020-04-25,122.0,0.0
4351,,Cambodia,2020-04-26,122.0,0.0
4352,,Cambodia,2020-04-27,122.0,0.0
4353,,Cambodia,2020-04-28,122.0,0.0
4354,,Cambodia,2020-04-29,122.0,0.0
4355,,Cambodia,2020-04-30,122.0,0.0
4356,,Cambodia,2020-05-01,122.0,0.0
4357,,Cambodia,2020-05-02,122.0,0.0
4358,,Cambodia,2020-05-03,122.0,0.0
4359,,Cambodia,2020-05-04,122.0,0.0
4360,,Cambodia,2020-05-05,122.0,0.0
4361,,Cambodia,2020-05-06,122.0,0.0
4362,,Cambodia,2020-05-07,122.0,0.0
4363,,Cambodia,2020-05-08,122.0,0.0
4364,,Cambodia,2020-05-09,122.0,0.0
4365,,Cambodia,2020-05-10,122.0,0.0
4366,,Cambodia,2020-05-11,122.0,0.0
4367,,Cambodia,2020-05-12,122.0,0.0
4368,,Cambodia,2020-05-13,122.0,0.0
4369,,Cambodia,2020-05-14,122.0,0.0
4370,,Cambodia,2020-05-15,122.0,0.0
4371,,Cameroon,2020-01-22,0.0,0.0
4372,,Cameroon,2020-01-23,0.0,0.0
4373,,Cameroon,2020-01-24,0.0,0.0
4374,,Cameroon,2020-01-25,0.0,0.0
4375,,Cameroon,2020-01-26,0.0,0.0
4376,,Cameroon,2020-01-27,0.0,0.0
4377,,Cameroon,2020-01-28,0.0,0.0
4378,,Cameroon,2020-01-29,0.0,0.0
4379,,Cameroon,2020-01-30,0.0,0.0
4380,,Cameroon,2020-01-31,0.0,0.0
4381,,Cameroon,2020-02-01,0.0,0.0
4382,,Cameroon,2020-02-02,0.0,0.0
4383,,Cameroon,2020-02-03,0.0,0.0
4384,,Cameroon,2020-02-04,0.0,0.0
4385,,Cameroon,2020-02-05,0.0,0.0
4386,,Cameroon,2020-02-06,0.0,0.0
4387,,Cameroon,2020-02-07,0.0,0.0
4388,,Cameroon,2020-02-08,0.0,0.0
4389,,Cameroon,2020-02-09,0.0,0.0
4390,,Cameroon,2020-02-10,0.0,0.0
4391,,Cameroon,2020-02-11,0.0,0.0
4392,,Cameroon,2020-02-12,0.0,0.0
4393,,Cameroon,2020-02-13,0.0,0.0
4394,,Cameroon,2020-02-14,0.0,0.0
4395,,Cameroon,2020-02-15,0.0,0.0
4396,,Cameroon,2020-02-16,0.0,0.0
4397,,Cameroon,2020-02-17,0.0,0.0
4398,,Cameroon,2020-02-18,0.0,0.0
4399,,Cameroon,2020-02-19,0.0,0.0
4400,,Cameroon,2020-02-20,0.0,0.0
4401,,Cameroon,2020-02-21,0.0,0.0
4402,,Cameroon,2020-02-22,0.0,0.0
4403,,Cameroon,2020-02-23,0.0,0.0
4404,,Cameroon,2020-02-24,0.0,0.0
4405,,Cameroon,2020-02-25,0.0,0.0
4406,,Cameroon,2020-02-26,0.0,0.0
4407,,Cameroon,2020-02-27,0.0,0.0
4408,,Cameroon,2020-02-28,0.0,0.0
4409,,Cameroon,2020-02-29,0.0,0.0
4410,,Cameroon,2020-03-01,0.0,0.0
4411,,Cameroon,2020-03-02,0.0,0.0
4412,,Cameroon,2020-03-03,0.0,0.0
4413,,Cameroon,2020-03-04,0.0,0.0
4414,,Cameroon,2020-03-05,0.0,0.0
4415,,Cameroon,2020-03-06,1.0,0.0
4416,,Cameroon,2020-03-07,1.0,0.0
4417,,Cameroon,2020-03-08,2.0,0.0
4418,,Cameroon,2020-03-09,2.0,0.0
4419,,Cameroon,2020-03-10,2.0,0.0
4420,,Cameroon,2020-03-11,2.0,0.0
4421,,Cameroon,2020-03-12,2.0,0.0
4422,,Cameroon,2020-03-13,2.0,0.0
4423,,Cameroon,2020-03-14,2.0,0.0
4424,,Cameroon,2020-03-15,2.0,0.0
4425,,Cameroon,2020-03-16,4.0,0.0
4426,,Cameroon,2020-03-17,10.0,0.0
4427,,Cameroon,2020-03-18,10.0,0.0
4428,,Cameroon,2020-03-19,13.0,0.0
4429,,Cameroon,2020-03-20,20.0,0.0
4430,,Cameroon,2020-03-21,27.0,0.0
4431,,Cameroon,2020-03-22,40.0,0.0
4432,,Cameroon,2020-03-23,56.0,0.0
4433,,Cameroon,2020-03-24,66.0,0.0
4434,,Cameroon,2020-03-25,75.0,1.0
4435,,Cameroon,2020-03-26,75.0,1.0
4436,,Cameroon,2020-03-27,91.0,2.0
4437,,Cameroon,2020-03-28,91.0,2.0
4438,,Cameroon,2020-03-29,139.0,6.0
4439,,Cameroon,2020-03-30,139.0,6.0
4440,,Cameroon,2020-03-31,193.0,6.0
4441,,Cameroon,2020-04-01,233.0,6.0
4442,,Cameroon,2020-04-02,306.0,7.0
4443,,Cameroon,2020-04-03,509.0,8.0
4444,,Cameroon,2020-04-04,555.0,9.0
4445,,Cameroon,2020-04-05,650.0,9.0
4446,,Cameroon,2020-04-06,658.0,9.0
4447,,Cameroon,2020-04-07,658.0,9.0
